"uid","gvkey","permno","conm","City","Number.of.Workers","WARN.Received.Date","rd_intensity_1yr","rd_intensity_3yr","rd_intensity_5yr","rd_group_1yr","rd_group_3yr","rd_group_5yr","CAR_1_Day_Window","CAR_3_Day_Window","CAR_5_Day_Window","CAR_10_Day_Window"
"16140-15SEP2022","027364",16140,"TWILIO INC","101 Spear St. Suite 500 San Francisco CA 94105",108,"09/15/2022",0.277714184371458,0.30794196390503,0.298003051111333,"High R&D","High R&D","High R&D",0.0924175784,0.1690942336,0.1932746343,0.2652230378
"16140-23FEB2023","027364",16140,"TWILIO INC","Atlanta",54,"02/23/2023",0.282015283087854,0.286957771071653,0.293888339195999,"High R&D","High R&D","High R&D",-0.0080047128,-0.0136601746,0.2906510813,0.3489828198
"16140-21FEB2023","027364",16140,"TWILIO INC","101 Spear St. Suite 500 San Francisco CA 94105",159,"02/21/2023",0.282015283087854,0.286957771071653,0.293888339195999,"High R&D","High R&D","High R&D",-0.065987175,0.160572556,0.2446651877,0.3760874563
"16499-01JUL2020","027394",16499,"PARK HOTELS & RESORTS","Piscataway",99,"07/01/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.074007893,-0.0960727285,-0.1023035797,-0.0868626493
"16188-18OCT2021","027574",16188,"TPI COMPOSITES INC","Newton",710,"10/18/2021",0.000598753275928861,0.00069062412806279,0.00115577230189865,"Low R&D","Low R&D","Low R&D",-0.0415142837,-0.1064754206,0.0140851678,-0.0089442187
"16188-15AUG2023","027574",16188,"TPI COMPOSITES INC","Warren",52,"08/15/2023",0.000722381547485751,0.00063276924987262,0.000674285371575474,"Low R&D","Low R&D","Low R&D",-0.267288821,-0.2014970981,-0.1362230218,-0.0057938421
"86889-04MAR2024","027760",86889,"BOWFLEX INC","Vancouver",202,"03/04/2024",0.0760950298668285,0.0477872644665614,0.0463892007871408,"High R&D","High R&D","High R&D",-1.8085326848,-1.7828943254,-1.6168683005,-2.3809149275
"78927-05NOV2013","027780",78927,"SITE CENTERS CORP","Chattanooga",4,"11/05/2013",0,0,0,"Low R&D","Low R&D","Low R&D",-0.036161759,-0.0471635902,-0.032880799,-0.0038538478
"78875-23OCT2024","027794",78875,"WOLFSPEED INC","Farmers Branch",73,"10/23/2024",0.250123885034688,0.252606387998346,0.259976565851771,"High R&D","High R&D","High R&D",0.0191241398,0.000513841899999999,0.1567911686,0.3941068055
"78875-21SEP2023","027794",78875,"WOLFSPEED INC","18275 Serene Dr. Morgan Hill CA 95037",50,"09/21/2023",0.244495064540623,0.281991779947717,0.239192529585574,"High R&D","High R&D","High R&D",-0.0107514843,-0.00428862930000001,-0.0386137766,-0.0813026596
"78915-09NOV2018","027828",78915,"UNIVERSAL ELECTRONICS INC","Santa Ana",38,"11/09/2018",0.0307794018310122,0.0304488325285855,0.0305206795659164,"High R&D","High R&D","High R&D",0.0653333184,0.0605491115,0.0807041891,0.0672445428
"78916-01OCT2014","027845",78916,"ALLERGAN PLC","Bridgewater",69,"10/01/2014",0.0715981377339356,0.0812013399602038,0.0810552671330494,"High R&D","High R&D","High R&D",-0.0040473586,0.0086126917,0.0474658277,0.0233460636
"78916-01JAN2018","027845",78916,"ALLERGAN PLC","Madison",308,"01/01/2018",0.222850941301198,0.213706057736162,0.165666295651197,"High R&D","High R&D","High R&D",0.0322694438,0.0384496738,0.0418756603,0.0233149358
"78916-12JAN2018","027845",78916,"ALLERGAN PLC","Irvine",421,"01/12/2018",0.222850941301198,0.213706057736162,0.165666295651197,"High R&D","High R&D","High R&D",0.0279025717,0.0586063214,0.0914822952,0.1138286314
"16287-04MAR2020","027874",16287,"EVERBRIDGE INC","Milwaukee",116,"03/04/2020",0.249021813801137,0.247654345366058,0.226260574794262,"High R&D","High R&D","High R&D",-0.0214237471,0.1087909748,0.192413836,0.5275974314
"79065-31JUL2015","027906",79065,"RELIV INTERNATIONAL INC","Houston",126,"07/31/2015",0.0107768767983259,0.0092012121440932,0.00845443914614506,"Low R&D","Low R&D","Low R&D",0.0184892598,0.0090185931,-0.0136418457,-0.3073904567
"79022-19JAN2016","027920",79022,"VICAL INC","Boonville, Evansville",66,"01/19/2016",0.527971360381862,1.05592547019804,0.951273262932978,"High R&D","High R&D","High R&D",-0.0243292651,0.0891035425,0.0150459369,-0.00495590230000001
"78955-17NOV2012","027925",78955,"AVID TECHNOLOGY INC","Mountain View",54,"11/17/2012",0.174217035236365,0.181256682398895,0.176354354600432,"High R&D","High R&D","High R&D",-0.037236167,0.0399040456,0.0472012059,0.1028988205
"78975-10JUL2024","027928",78975,"INTUIT INC","Boise",157,"07/10/2024",0.176712138084633,0.178564337737389,0.179885753120853,"High R&D","High R&D","High R&D",-0.04931537,-0.0252880073,-0.0140614092,0.0164085593
"78975-01AUG2014","027928",78975,"INTUIT INC","Woodland Hills",120,"08/01/2014",0.168220150909898,0.164538445546806,0.164818899748554,"High R&D","High R&D","High R&D",-0.0100921457,0.0074963774,0.0168231369,0.0396466454
"78975-10JUL2024","027928",78975,"INTUIT INC","2700 Coast Ave. Mountain View CA 94043",384,"07/10/2024",0.176712138084633,0.178564337737389,0.179885753120853,"High R&D","High R&D","High R&D",-0.04931537,-0.0252880073,-0.0140614092,0.0164085593
"78975-04JAN2012","027928",78975,"INTUIT INC","Mountain View",1,"01/04/2012",0.164632562970657,0.169465865452596,0.176489406018718,"High R&D","High R&D","High R&D",-0.0196835858,-0.0118648047,0.0119929387,0.027304733156
"78975-30JUN2015","027928",78975,"INTUIT INC","San Francisco",86,"06/30/2015",0.168220150909898,0.164538445546806,0.164818899748554,"High R&D","High R&D","High R&D",-0.0050353728,0.005267238,0.0131198267,0.008553318
"78975-23SEP2013","027928",78975,"INTUIT INC","Menlo Park",10,"09/23/2013",0.164229201630304,0.163342582900393,0.166758556417662,"High R&D","High R&D","High R&D",0.0035479855,0.0037442186,0.0084822887,0.0327759717
"78990-01JUN2020","027936",78990,"DESTINATION MATERNITY CORP","Moorestown",111,"06/01/2020",0,0,0,"Low R&D","Low R&D","Low R&D",NA,NA,NA,NA
"78990-01OCT2019","027936",78990,"DESTINATION MATERNITY CORP","Florence",212,"10/01/2019",0,0,0,"Low R&D","Low R&D","Low R&D",0.1698298094,-0.2608683863,-0.1791400384,-0.5110076355
"78990-01OCT2019","027936",78990,"DESTINATION MATERNITY CORP","Moorestown",430,"10/01/2019",0,0,0,"Low R&D","Low R&D","Low R&D",0.1698298094,-0.2608683863,-0.1791400384,-0.5110076355
"79007-19MAY2020","027938",79007,"SHOE CARNIVAL INC","Doral",157,"05/19/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.1094258492,0.219870368,0.1390541478,0.1683183756
"93237-20APR2023","027939",93237,"TENAX THERAPEUTICS INC","Cary",23,"04/20/2023",171.30612244898,105.86491067015,65.1011361228233,"High R&D","High R&D","High R&D",-0.0160203779,-0.0400935713,-0.1920097124,-0.1001104734
"78950-20OCT2011","027960",78950,"ALAMO GROUP INC","Sioux Falls",76,"10/20/2011",0.0110077401151485,0.0104809497242796,0.010447081711303,"Low R&D","Low R&D","Low R&D",0.0539689065,0.0405326256,0.0521565717,0.0757881314
"16276-01MAY2019","028070",16276,"ADVANSIX INC","Pottsville",83,"05/01/2019",0.00970501985594603,0.0100027863522324,0.00938093992424377,"Low R&D","Low R&D","Low R&D",-0.0039066616,0.0870846845,0.0264767024,-0.0723715431
"89925-04OCT2022","028071",89925,"DZS INC","Seminole",58,"10/04/2022",0.134355208077532,0.12815341914052,0.13058159568995,"High R&D","High R&D","High R&D",0.0191834925,0.0689584267,0.0635569457,0.2021113908
"16392-20APR2020","028087",16392,"EVERSPIN TECHNOLOGIES INC","Torrance",57,"04/20/2020",0.378183078687038,0.521447325198956,0.614006010163389,"High R&D","High R&D","High R&D",0.0494181253,0.0284566325,0.0130621375,0.3242199594
"16392-13DEC2024","028087",16392,"EVERSPIN TECHNOLOGIES INC","19601 Hamilton Avenue Torrance CA 90502",84,"12/13/2024",0.184678114953344,0.199616624391989,0.247254036305365,"High R&D","High R&D","High R&D",-0.0047366518,0.0597233339,0.0925489807,0.1618139307
"79129-14JUL2020","028119",79129,"BROOKFIELD PROPERTY REIT","Plantation",146,"07/14/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0328319323,0.0045389062,-0.0211026484,0.1822670468
"79108-06DEC2017","028139",79108,"SANMINA CORP","Owego",161,"12/06/2017",0.00490870144347794,0.00530750129299179,0.00509448386210442,"Low R&D","Low R&D","Low R&D",-0.0327545831,-0.0950063034,-0.1309506441,-0.0867178274
"79133-26JAN2023","028176",79133,"APTARGROUP INC",NA,19,"01/26/2023",0.0281435858660805,0.0302150346620329,0.0293668986651097,"High R&D","High R&D","High R&D",-0.012724213,-0.0032030404,0.0023379135,-0.0618096115
"79103-28APR2020","028180",79103,"O'REILLY AUTOMOTIVE INC","Northridge",47,"04/28/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0112652926,0.0160548418,0.0354196321,0.0987621845
"24643-30JUN2020","028192",24643,"HOWMET AEROSPACE INC","Fullerton",71,"06/30/2020",0.00493235625704622,0.00694236284044481,0.00901843238208368,"Low R&D","Low R&D","Low R&D",-0.0282260795,0.070757028,0.0891707668,0.1709759584
"24643-14APR2021","028192",24643,"HOWMET AEROSPACE INC","Rancho Cucamonga",9,"04/14/2021",0.00323255371743677,0.00516494247465213,0.00694199138143183,"Low R&D","Low R&D","Low R&D",-0.0194405658,-0.0083692616,-0.0345522243,-0.1290500588
"24643-15SEP2020","028192",24643,"HOWMET AEROSPACE INC","La Porte",150,"09/15/2020",0.00493235625704622,0.00694236284044481,0.00901843238208368,"Low R&D","Low R&D","Low R&D",0.0422852777,0.0906361471,0.0625417705,0.1527646787
"88597-13SEP2024","028194",88597,"AVIENT CORP","Riverside",172,"09/13/2024",0.0287323405880107,0.0236638087356432,0.021422376452393,"High R&D","High R&D","High R&D",0.0147722567,0.0280735508,-0.0069319192,0.0050395302
"79094-05SEP2013","028195",79094,"JABIL INC","Tempe",615,"09/05/2013",0.00155249847656861,0.00152478050383775,0.0018013968683725,"Low R&D","Low R&D","Low R&D",-0.001880391,0.0022499264,0.0171705556,-0.0154579037
"79094-30SEP2024","028195",79094,"JABIL INC",NA,108,"09/30/2024",0.00135027524841602,0.00110525594449629,0.00121914435354905,"Low R&D","Low R&D","Low R&D",-0.0391499657,0.1028748389,0.1168972132,0.1795175245
"79094-04DEC2024","028195",79094,"JABIL INC","26211 Enterprise Way Lake Forest CA 92630",55,"12/04/2024",0.00135027524841602,0.00110525594449629,0.00121914435354905,"Low R&D","Low R&D","Low R&D",0.0023459753,0.0088714678,0.0037420594,0.1896893051
"79094-10OCT2024","028195",79094,"JABIL INC","Richardson",136,"10/10/2024",0.00135027524841602,0.00110525594449629,0.00121914435354905,"Low R&D","Low R&D","Low R&D",-0.001492171,0.0254076136,0.0518452538,0.145888236498
"79363-08JAN2019","028272",79363,"ASTRAZENECA PLC",NA,210,"01/08/2019",0.268137232744203,0.258176313815686,0.244191579311194,"High R&D","High R&D","High R&D",-0.053088639,-0.0513531139,-0.0853381909,-0.0969428003
"90783-10NOV2020","028347",90783,"FLOTEK INDUSTRIES INC","Burbank",88,"11/10/2020",0.0742587115531239,0.0585145460843115,0.0466599891611118,"High R&D","High R&D","High R&D",-0.122001454,-0.108173185,-0.328584203,-0.2279688528
"90783-12MAR2021","028347",90783,"FLOTEK INDUSTRIES INC","Burbank",83,"03/12/2021",0.1357332379895,0.0894153383735453,0.0693473579598766,"High R&D","High R&D","High R&D",-0.0296059527,-0.1997453944,-0.1680504359,-0.2590615553
"90783-10DEC2013","028347",90783,"FLOTEK INDUSTRIES INC","Rochester",90,"12/10/2013",0.0101717237587428,0.00966876928214994,0.0112732954941395,"Low R&D","Low R&D","Low R&D",-0.02105985,-0.063547366,-0.0507476841,-0.1385584746
"78985-25FEB2021","028385",78985,"SENSTAR TECHNOLOGIES CORP","Carpinteria",207,"02/25/2021",0.0694539919473633,0.0722811734917948,0.0837590553511606,"High R&D","High R&D","High R&D",-0.0341897558,-0.0678618345,-0.1232347231,-0.1561368602
"78985-21APR2016","028385",78985,"SENSTAR TECHNOLOGIES CORP","Mountain View",6,"04/21/2016",0.0755303125392243,0.0734957403618493,0.0632993812079288,"High R&D","High R&D","High R&D",0.0384390635,0.0351853723,0.0254673242,-0.0095221031
"78985-20NOV2024","028385",78985,"SENSTAR TECHNOLOGIES CORP","2625 Augustine Drive Santa Clara CA 95054",50,"11/20/2024",0.12213344718224,0.116055806761594,0.0982033717117839,"High R&D","High R&D","High R&D",0.0992581074,0.212650665,0.2053529944,0.5457580335
"78985-20AUG2020","028385",78985,"SENSTAR TECHNOLOGIES CORP","Santa Clara",74,"08/20/2020",0.0733954463267727,0.0831309627331733,0.0849743194695328,"High R&D","High R&D","High R&D",0.00617138,-0.0202446021,-0.0621460667,-0.0029448284
"79248-01MAR2024","028408",79248,"GENTHERM INC","Greenville",124,"03/01/2024",0.064229488467581,0.0690947971799409,0.0712775953380326,"High R&D","High R&D","High R&D",-0.0308675392,0.0102586734,-0.0452579129,0.1308602964
"79336-27MAR2013","028462",79336,"LIBBEY INC","Shreveport",170,"03/27/2013",0.0035005045554842,0.00350903274612477,0.00305697747912913,"Low R&D","Low R&D","Low R&D",-0.0128776131,-0.0451068983,-0.0587426572,-0.0862712474
"79265-03DEC2012","028477",79265,"FLIR SYSTEMS INC","Mason City",94,"12/03/2012",0.0953180636528844,0.0863077323065032,0.0870847978380392,"High R&D","High R&D","High R&D",-0.0120834151,-0.0011550306,0.0244121765,0.049454377
"79472-25OCT2018","028712",79472,"ATRM HOLDINGS INC","San Jose",70,"10/25/2018",0.183942706370147,0.227146284801023,0.224220628212172,"High R&D","High R&D","High R&D",NA,NA,NA,NA
"79545-23AUG2023","028742",79545,"BORGWARNER INC","Kokomo",82,"08/23/2023",0.0497436871084109,0.0480729889473702,0.045326610052984,"High R&D","High R&D","High R&D",0.0031372141,0.008316747,-0.0231437769,-0.0549584739
"79545-19DEC2023","028742",79545,"BORGWARNER INC","Kokomo",93,"12/19/2023",0.0497436871084109,0.0480729889473702,0.045326610052984,"High R&D","High R&D","High R&D",0.0064455475,0.0519920764,0.0249766988,-0.0238767349
"88568-16JUL2024","028762",88568,"SPARTANNASH CO","Landover",141,"07/16/2024",0,0,0,"Low R&D","Low R&D","Low R&D",0.0775986883,0.1027822935,0.133606742,0.1569653431
"88568-11FEB2016","028762",88568,"SPARTANNASH CO","Westville",76,"02/11/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0419506338,0.0428146069,0.0928624727,0.361117954
"79491-11APR2019","028785",79491,"WINMARK CORP","Milwaukee",265,"04/11/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.000874821700000002,-0.024460504,-0.0712263164,0.0375371876
"16431-01OCT2024","028790",16431,"LAMB WESTON HOLDINGS INC","Connell",379,"10/01/2024",0.00408188508875008,0.00374958590822349,0.00376407838323311,"Low R&D","Low R&D","Low R&D",0.0118752016,0.0792920502,0.1236783115,0.1208694396
"17942-25OCT2018","028877",17942,"KEURIG DR PEPPER INC","Burlington",118,"10/25/2018",0.0187388095347134,0.0160761888576641,0.0131421801160974,"Low R&D","Low R&D","Low R&D",NA,NA,NA,NA
"17942-01JUN2020","028877",17942,"KEURIG DR PEPPER INC","Plano",69,"06/01/2020",0.0072841726618705,0.0115394003686885,0.0128215916288689,"Low R&D","Low R&D","Low R&D",0.0005002568,0.0390195229,0.0049830045,0.0507107416
"17942-05MAR2021","028877",17942,"KEURIG DR PEPPER INC","Essex Junction",78,"03/05/2021",0.00593906007918747,0.00727281721684652,0.0113614607338048,"Low R&D","Low R&D","Low R&D",0.0659785048,0.0965521835,0.0668674698,0.0927283186
"17942-01MAY2021","028877",17942,"KEURIG DR PEPPER INC","Carteret",137,"05/01/2021",0.00593906007918747,0.00727281721684652,0.0113614607338048,"Low R&D","Low R&D","Low R&D",-0.0001051442,0.025167581,0.0071754912,6.90101000000034e-05
"85913-18MAR2021","028930",85913,"MARRIOTT INTL INC","Columbia",99,"03/18/2021",0,0,0,"Low R&D","Low R&D","Low R&D",0.0243151298,-0.0428867122,-0.0201061187,-0.0822679131
"85913-03APR2018","028930",85913,"MARRIOTT INTL INC","Phoenix",414,"04/03/2018",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0081735665,-0.0451413524,-0.0772451973,-0.0501896941
"79668-10APR2013","028940",79668,"BELDEN INC","Horseheads",173,"04/10/2013",0.0355346412500631,0.0299968311042672,0.0315942316088623,"High R&D","High R&D","High R&D",-0.0238148158,-0.0573778302,-0.0717043049,-0.1302499462
"79668-01MAR2022","028940",79668,"BELDEN INC","Elizabeth",54,"03/01/2022",0.051766953199618,0.0512142562229635,0.0528513783559761,"High R&D","High R&D","High R&D",0.0016456884,0.0122759873,-0.0041126076,0.0283800488
"79668-01NOV2021","028940",79668,"BELDEN INC","Washington",60,"11/01/2021",0.0576019103287887,0.052084329102364,0.054458340195171,"High R&D","High R&D","High R&D",0.0643076251,0.0086669388,0.0139688084,0.0406376652
"16543-13FEB2020","029004",16543,"VAREX IMAGING CORP","Santa Clara",105,"02/13/2020",0.106200358698437,0.103307739965629,0.0951817251641883,"High R&D","High R&D","High R&D",-0.0645196926,-0.0753316881,-0.1284273195,-0.1044823668
"79758-22MAY2020","029011",79758,"BOYD GAMING CORP","Las Vegas",375,"05/22/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0206466692,0.1863522142,0.2975777517,0.1631311791
"79686-06FEB2019","029015",79686,"DECKERS OUTDOOR CORP","Camarillo",99,"02/06/2019",0.0117540805920543,0.0118179744317895,0.0118623360237299,"Low R&D","Low R&D","Low R&D",0.0117476796,0.10849308,0.0902255673,0.0938150057
"79839-10AUG2012","029133",79839,"ITRON INC","West Union",109,"08/10/2012",0.0667710437101807,0.0671079806181586,0.0707880524225571,"High R&D","High R&D","High R&D",0.0333712648,0.0164605079,-0.0104005516,0.0677356365
"79839-05MAY2017","029133",79839,"ITRON INC",NA,309,"05/05/2017",0.0835536309114011,0.0862647747092134,0.0862277730721832,"High R&D","High R&D","High R&D",0.0356947491,0.015394175287,0.0013510164,0.0404470796
"79839-27DEC2017","029133",79839,"ITRON INC","Redwood City",68,"12/27/2017",0.0835536309114011,0.0862647747092134,0.0862277730721832,"High R&D","High R&D","High R&D",0.0010397402,-0.0098918705,-0.0518966762,-0.0510596985
"79881-18AUG2015","029150",79881,"URBAN OUTFITTERS INC","Trenton",327,"08/18/2015",0,0,0,"Low R&D","Low R&D","Low R&D",-0.04124838,-0.0512221252,-0.0785261585,-0.0164887545
"79879-07FEB2017","029241",79879,"VIAVI SOLUTIONS INC",NA,61,"02/07/2017",0.183603663246166,0.179589013728008,0.167833260586502,"High R&D","High R&D","High R&D",0.0861778574,0.0732742303,0.1466563207,0.0991099575
"17135-29MAR2021","029375",17135,"CASA SYSTEMS INC","Austin",57,"03/29/2021",0.214547636848182,0.24953476704724,0.215371062861173,"High R&D","High R&D","High R&D",0.0189550792,-0.0187804534,-0.1129749491,0.0425431845
"17135-03APR2024","029375",17135,"CASA SYSTEMS INC","Andover",239,"04/03/2024",0.297493866411668,0.240750062331659,0.251261370257703,"High R&D","High R&D","High R&D",-1.66152832,-2.557840038,-2.611409285,-2.5650987342
"80080-22AUG2024","029392",80080,"EASTMAN CHEMICAL CO","Springfield",60,"08/22/2024",0.0259500542888165,0.0250495635631755,0.0254112407570495,"High R&D","High R&D","High R&D",0.0260439339,0.0158662109,0.0300483179,-0.0020203057
"80054-20JUN2023","029517",80054,"MEDIFAST INC",NA,83,"06/20/2023",0.00281500359382125,0.00289778431167656,0.00337355895484604,"Low R&D","Low R&D","Low R&D",0.0809101907,0.0917493098,0.1721999052,0.1265546286
"80167-01MAR2021","029609",80167,"HAIN CELESTIAL GROUP INC","Moonachie",143,"03/01/2021",0.00567358828532798,0.00481607657906429,0.00438808358263123,"Low R&D","Low R&D","Low R&D",-0.025583087,0.0181253537,0.0299886091,-0.0171830808
"16570-22FEB2023","029684",16570,"JOUNCE THERAPEUTICS INC","Cambridge",77,"02/22/2023",1.25942682926829,1.94287582512853,1.47140713895574,"High R&D","High R&D","High R&D",0.0503351379,0.1339527178,0.1975679993,0.0833946958
"80237-05OCT2017","029762",80237,"AROTECH CORP","Greenville",57,"10/05/2017",0.0292871278609534,0.0341541829564886,0.0322741890261805,"High R&D","High R&D","High R&D",0.004145324,-0.0699530191,-0.132258658,0.0523169368
"80266-12MAY2014","029791",80266,"QLOGIC CORP","Aliso Viejo",64,"05/12/2014",0.318958054444823,0.296510637580652,0.273847262683332,"High R&D","High R&D","High R&D",0.0051116638,0.0101680209,0.0122676379,-0.1874053015
"80320-30JUN2020","029901",80320,"COPART INC","Columbus",72,"06/30/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0289952078,0.0063127321,-0.0114548415,-0.0504046279
"80341-03JUL2024","029930",80341,"MOTORCAR PARTS OF AMER INC","2929 California Street Torrance CA 90503",94,"07/03/2024",0.0139267421316345,0.0150623712131181,0.0156373844757011,"Low R&D","Low R&D","Low R&D",-0.0558662493,0.034547249,0.0840916513,0.0914082694
"80341-08OCT2019","029930",80341,"MOTORCAR PARTS OF AMER INC","Torrance",39,"10/08/2019",0.0172044026439908,0.0131929704579466,0.0110530070315102,"Low R&D","Low R&D","Low R&D",0.0210450134,-0.0487482765,-0.0338747726,0.1383640194202
